Identifiant,Titre,Latitude,Longitude,Prix nuitee,Commune,Departement,Type de propriete,Id. type de logement,Type de logement,Capacite d'accueil,Nombre de salles de bain,Nombre de chambres,Nombre de lits,Type de lit,Cuisine,Internet,Television,Produits de base,Shampooing,Chauffage,Climatisation,Machine a laver,Seche-linge,Parking gratuit sur place,Internet sans fil,Television par cable,Petit dejeuner,Animaux acceptes,Pour familles/enfants,Adapte aux evenements,Logement fumeur,Acces handicapes,Ascenseur,Cheminee d'interieur,Interphone,Portier,Piscine,Jacuzzi,Salle de sport,Entree dans les lieux 24h/24,Cintres,Fer a repasser,Seche-cheveux,Espace de travail pour ordinateur,Detecteur de fumee,Detecteur de monoxyde,Kit de premiers secours,Fiche securite,Extincteur,Porte de la chambre avec verrou,Reduction a la semaine,Reduction au mois,Surcout par voyageur supplementaire,Frais de menage,Caution,Duree minimale du sejour,Animal sur place,Conditions d'annulation,Disponible
"7572765,<!-- react-text: 193 -->Joli meuble accoules/vieux port<!-- /react-text -->,43.2967176097927,5.36601286344194,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,,X,X,,X,,,,,,18,18,0,0,0,2,,,True"
"7576066,<!-- react-text: 236 -->Beautiful last floor panoramic view<!-- /react-text -->,43.2790907655816,5.37912021266839,300,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,8,25,4,4,,X,,X,X,,,X,X,,X,X,,,X,X,,,,X,,,,X,,,,,,,,,,,,X,,33,33,123,0,0,1,,,True"
"7576319,<!-- react-text: 236 -->Paisible au coeur de Marseille<!-- /react-text -->,43.2929046931324,5.3851074629364,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,0,15,0,1,,,True"
"7589561,<!-- react-text: 236 -->T4 pastre / pointe rouge 100m mer<!-- /react-text -->,43.2364741162022,5.37332915762579,100,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,3,3,,X,,X,,,X,X,X,,X,X,,,,X,,,,,,,,,,,,,,,,X,,,,,,11,11,0,0,0,1,,Moderees,True"
"7591672,<!-- react-text: 236 -->Maisonnette<!-- /react-text -->,43.2783369564857,5.36979446010049,75,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,4,1,1,1,Vrai lit,X,X,X,X,,X,,X,,X,X,X,,,X,,,,,,X,,,,,,,,,,X,,,,,,5,5,0,30,500,2,,,True"
"7596965,<!-- react-text: 236 -->Maison marseille pointe rouge mer<!-- /react-text -->,43.2454804246912,5.37612068908194,90,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,4,1,2,3,,X,X,X,X,,X,X,X,X,X,X,X,,,X,,,,,,X,,,,X,,,X,X,X,X,,,X,,,0,0,0,60,500,2,,,True"
"7607069,""<!-- react-text: 193 -->Marseille centre ville, lumineux<!-- /react-text -->"",43.2962546420416,5.38625601388962,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,X,X,X,,X,,,,,X,,X,,,,,,,,X,,,,,,X,,X,X,X,,,,,,0,0,0,30,400,1,Cat(s),,True"
"7607514,""<!-- react-text: 193 -->Chambre avec vue, terrasse de 25m2<!-- /react-text -->"",43.30073008295,5.38929340605955,33,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,X,,X,,X,,X,,,X,,,,X,,,,X,,X,,,,,,,,,,,,,,,,10,10,10,5,200,1,Cat(s),,True"
"7616038,<!-- react-text: 236 -->coquette maison plein sud<!-- /react-text -->,43.3127250992698,5.41012897173017,120,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,6,3,3,3,,X,X,X,,,X,X,X,X,X,X,,,,X,,,,,X,X,,X,,,X,X,X,X,,X,,,,,,0,0,0,0,200,5,,,True"
"7618310,<!-- react-text: 236 -->Studio proche du vieux port<!-- /react-text -->,43.2880414301538,5.35873434687569,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,X,X,X,,X,,X,,X,X,,,,,,,X,X,,X,,,,,,,,,,X,,,,,,5,5,0,20,600,1,,,True"
"7627721,<!-- react-text: 236 -->CHAMBRE avec futon ds T4/5 tres calme<!-- /react-text -->,43.2511796747734,5.38331173834537,34,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,,X,X,X,X,,X,,X,,X,X,X,X,,X,,,,,,X,,,,,,,X,X,,X,,,,,,1,1,0,0,300,1,,Moderees,True"
"7628874,<!-- react-text: 193 -->T3 terrasse Vauban Centre ville<!-- /react-text -->,43.2836128834092,5.37640470643344,95,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,2,2,,X,,X,,,X,X,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,400,2,,,True"
"7629755,<!-- react-text: 193 -->Beau T2 Baille centre ville<!-- /react-text -->,43.2890720579488,5.3909715215982,40,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,3,1,1,2,,X,X,X,X,,,,X,,,X,,,,,,,,,,X,,,,,,,,,,X,,,,,,15,15,0,0,0,3,,,True"
"7631091,<!-- react-text: 193 -->Gde chambre au coeur de Marseille<!-- /react-text -->,43.2973765773459,5.38854831874885,23,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,1,1,1,1,Vrai lit,X,X,X,X,,X,,X,,,X,X,X,,,,,,,,X,,,,,,X,X,X,X,X,X,,,,,0,0,0,10,0,2,,,True"
"7656426,<!-- react-text: 193 -->Agreable maison calme<!-- /react-text -->,43.3753066467147,5.35369443681825,130,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,8,1,4,4,,X,X,X,X,,X,X,X,X,X,X,X,,,X,,,,,,X,,X,,,,,,,,X,,,,,,34,34,0,0,0,7,,,True"
"7656622,<!-- react-text: 193 -->Appart Vue Imprenable Vieux Port<!-- /react-text -->,43.2967592297161,5.36517170910969,105,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,5,1,3,3,,X,X,X,X,,X,X,X,X,,X,X,,,X,,,,X,,X,,,,,,,X,X,,,,,,,,9,9,0,40,1000,2,,,True"
"7668796,<!-- react-text: 236 -->Studio terrace at 200m from the sea<!-- /react-text -->,43.2825593589444,5.35131047087792,40,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,,,True"
"7685138,<!-- react-text: 236 -->Chambre en plein coeur de Marseille<!-- /react-text -->,43.2988189465705,5.39050221434049,80,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,1,Chambre partagee,2,1,1,1,,X,,X,X,,,,X,X,,X,,X,,,,,,,,,,,,,,,X,,X,X,,,,,,20,20,0,0,0,1,,,True"
"7691096,<!-- react-text: 193 -->Residence Sainte Catherine<!-- /react-text -->,43.2370164051427,5.37310566466866,48,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,2,1,1,,X,X,X,X,,X,,X,X,X,X,,,,X,,,,,,X,X,,,,X,X,X,X,X,X,X,,,,,15,15,0,50,800,3,,,True"
"7692359,<!-- react-text: 193 -->Villa avec piscine sur les collines<!-- /react-text -->,43.3661671266939,5.42504509730049,80,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Villa,3,Logement entier,4,1,2,2,,X,X,X,X,,X,X,X,X,X,X,,,,X,,,,,X,X,,X,,X,,,,,,X,,,X,,,10,10,25,45,800,7,,,True"
"7702144,<!-- react-text: 193 -->Appartement cosy Heart of the city<!-- /react-text -->,43.2917282184874,5.3839386566522,57,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,X,X,X,,X,X,X,,,X,X,X,,X,,,,,,X,,,,,,,,,,X,,,,,,0,0,10,15,450,3,,,True"
"7702347,<!-- react-text: 193 -->Appartement de 90 m² avec balcon<!-- /react-text -->,43.2936575137327,5.4437348392688,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,5,1,3,3,,X,,X,,,,,,,X,X,,,,X,,,,X,,,,,,,,,,,,,,,,,,5,5,0,0,0,1,,,True"
"7705112,<!-- react-text: 236 -->Maison Atypique Montolivet<!-- /react-text -->,43.3170749167002,5.43037698793661,86,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,4,15,3,2,,X,X,X,X,,X,X,X,,,X,X,X,,X,,,,,,X,,,,,,X,X,X,X,X,,,,,,10,10,10,25,450,1,Cat(s) et other pet(s),Strictes,True"
"7721251,<!-- react-text: 193 -->Magnifique studio-terrasse vue mer<!-- /react-text -->,43.2716220097321,5.37822782188375,59,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement en residence,3,Logement entier,2,15,1,1,Canape convertible,X,X,X,X,,,,,X,X,X,X,,,,,,,X,,X,,X,,X,,,,,,X,,,,,,0,0,0,15,700,1,,,True"
"7723892,<!-- react-text: 193 -->Belle chambre a louer centre ville<!-- /react-text -->,43.288149537911,5.39374555143109,35,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,X,X,X,,X,,X,,,X,,,,,,,X,X,,X,,,,,,,,,,,,X,X,,,0,0,0,0,0,2,,,True"
"7731131,""<!-- react-text: 236 -->T3 a 2 pas de la plage de l&#x27,escale<!-- /react-text -->"",43.2536057886737,5.37891545246604,70,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,3,1,2,2,,X,X,X,X,,X,,X,X,X,X,X,,,X,,,,,,X,,,,,,,,,,X,,,X,X,,0,0,0,0,0,1,Other pet(s),,True"
"7742989,<!-- react-text: 193 -->Une escale maritime et pittoresque!<!-- /react-text -->,43.2872930512578,5.35513945968906,88,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,2,2,,X,X,,X,,X,X,X,,,X,,,X,X,,,,,,X,,,,,,X,,X,X,X,,,X,X,,0,0,0,60,0,2,,,True"
"7753459,<!-- react-text: 193 -->Private Room heart of the city<!-- /react-text -->,43.2950527819743,5.39169522702004,35,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,4,1,1,1,Vrai lit,,X,X,,,X,,X,X,,X,,X,,X,,,,,,X,,,,,,,,,,X,,,,,,0,0,15,0,300,1,,,True"
"7767741,""<!-- react-text: 193 -->Splendide vue sur mer, tres calme.<!-- /react-text -->"",43.2842632906954,5.35809950477915,55,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,X,,X,,X,,X,,,X,,,,X,,,,,,X,,,,,,,X,X,,X,,,,,,11,11,10,0,300,5,,,True"
"7767969,<!-- react-text: 236 -->Superbe appart vue mer panoramique<!-- /react-text -->,43.2841295818694,5.35202326058171,79,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,2,1,Vrai lit,X,X,X,X,,X,X,X,,,X,X,,,X,,,,,,X,,,,,,X,X,X,X,X,X,,X,,,15,15,0,26,450,3,,,True"
"7768295,<!-- react-text: 186 -->belle chambre spacieuse et claire deux personnes<!-- /react-text -->,43.3013456534541,5.38261121876084,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,,,,,,X,,X,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,0,0,1,Cat(s),,True"
"7768604,<!-- react-text: 236 -->Appt Haussemannien Centre Ville<!-- /react-text -->,43.2913382647991,5.37670779532721,190,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,10,2,4,5,,X,X,X,,,,,X,,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,0,0,0,0,0,2,,,True"
"7780522,<!-- react-text: 236 -->gite rural Le Murier<!-- /react-text -->,43.2293617086508,5.39902414926252,140,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Villa,3,Logement entier,5,1,3,3,,X,,X,X,,X,,X,X,X,X,,,,X,,,,,,,,,X,,,X,X,X,,X,,,X,,,0,0,0,0,0,2,,,True"
"7783658,""<!-- react-text: 236 -->L&#x27,nid<!-- /react-text -->"",43.2822372387965,5.35469384085154,100,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,6,2,2,3,,X,X,X,X,,X,,X,,,X,X,,,X,,,,,,X,,,,,,,,,,,,,,,,11,11,0,0,0,1,Cat(s),,True"
"7784677,<!-- react-text: 229 -->Chambres dans grand apt avec balcon plein sud!<!-- /react-text -->,43.2929664822319,5.40400814663133,35,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,4,1,1,4,,X,X,X,X,,X,,X,,,X,X,,X,X,,,,X,,X,,,,,,,X,,X,X,,X,,,,0,0,0,0,0,1,Dog(s),Flexibles,False"
"7785104,<!-- react-text: 236 -->appartement proche mer vue inouie !<!-- /react-text -->,43.2866104351692,5.3542049629487,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,,,X,,X,,X,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,15,15,0,20,0,2,,,True"
"7801633,<!-- react-text: 193 -->Chambre pratique pour bouger !<!-- /react-text -->,43.2767617022627,5.395131471214,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,X,X,X,,X,,X,X,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,True"
"7802681,<!-- react-text: 236 -->Bel appartement centre ville<!-- /react-text -->,43.3019118020034,5.39791975337698,44,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,3,1,2,2,,X,X,X,X,,X,,X,,,X,X,,,X,,,,,,X,,,,,,,,,,,X,X,,,,0,0,0,20,200,5,,,True"
"7815801,<!-- react-text: 186 -->Eolienne plage du David parc Borely<!-- /react-text -->,43.2619281120572,5.37545480842511,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement en residence,2,Chambre privee,2,1,1,1,Vrai lit,X,X,X,,,X,X,X,,X,X,X,,,,,,,X,X,X,X,,,,,X,X,X,X,X,,X,,,,10,10,0,0,0,5,,,True"
"7828452,<!-- react-text: 236 -->*** Charmant 50m² - Marseille Vieux-Port Opera ***<!-- /react-text -->,43.2955871034333,5.37561968807353,65,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,X,X,X,,X,,X,,,X,X,,,X,,,,,,X,,,,,,X,X,X,X,X,X,,,,,8,8,8,45,400,4,,,True"
"7836731,<!-- react-text: 236 -->Joli appartement proche Vieux port<!-- /react-text -->,43.2905408648274,5.36951221563926,53,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,X,,,,,X,,,X,,,10,10,5,15,0,2,,,True"
"7849228,<!-- react-text: 193 -->Appartement marseillais (traversant)<!-- /react-text -->,43.2924345989238,5.39012268419174,40,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,15,2,2,,X,X,X,X,,X,,X,,,X,,,,,,,,,,,,,,,,X,X,X,,X,,,,,,11,27,0,10,100,3,,Moderees,True"
"7853035,<!-- react-text: 193 -->Studio confortable en centre ville<!-- /react-text -->,43.2818861716715,5.39000557158081,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Canape convertible,X,,,,,X,X,,,,,,,,,,,,X,,,,,,,X,X,,,,X,,,,,,20,20,0,0,0,1,,,True"
"7856184,<!-- react-text: 193 -->Joli T2 - Calme et idealement situe<!-- /react-text -->,43.287776629306,5.38239357621764,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,X,X,X,,X,,X,,,X,X,,,X,,,,,,X,,,,,,,,,,X,,,,,,29,29,10,15,300,2,,,True"
"7888885,<!-- react-text: 236 -->T2 ENTRE MER ET VILLE AVEC PARKING<!-- /react-text -->,43.2867431511608,5.35454523494773,75,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,15,1,1,Vrai lit,X,,,X,,X,X,X,X,X,X,X,,X,X,,,,,,,,,,,,X,X,X,X,X,,,,,,1,1,0,0,0,7,,,True"
"7894568,<!-- react-text: 236 -->Chambre independante dans un jardin<!-- /react-text -->,43.2751512220537,5.4270553156538,30,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Canape convertible,,,X,,,X,,X,,X,X,,,,,,,X,,,,,X,,,,,,,,X,,,,,,0,0,15,10,0,1,,,True"
"7905801,<!-- react-text: 236 -->Appartement T3  proche calanques<!-- /react-text -->,43.2333195691428,5.39756918256505,85,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,2,2,,X,,X,,,X,,X,,X,X,,,,X,,,,X,,,,,,,,,,,,X,,,,,,5,5,0,30,400,2,,,True"
"7907522,<!-- react-text: 236 -->appartement lumineux<!-- /react-text -->,43.2947407280391,5.38087931337247,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,X,,X,,X,,X,,,X,,,,X,,,,,,X,,,,,,,,,,,,,X,,,0,0,10,0,0,2,Other pet(s),Flexibles,False"
"7909311,<!-- react-text: 229 -->Chambre dans appartement<!-- /react-text -->,43.2652196775405,5.3884327860768,20,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,,,X,,X,,X,,X,X,,,,X,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,1,,,True"
"7916148,<!-- react-text: 193 -->Chambre Vauban<!-- /react-text -->,43.2839844516837,5.37561726066654,30,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,X,X,X,,X,X,X,,,X,,,,X,,,,X,,X,,,,,,,,,,,,,,,,14,35,0,20,0,1,Cat(s),Strictes,False"
"7946770,""<!-- react-text: 193 -->MAISON, quartier privilegie st Barnabe<!-- /react-text -->"",43.3045358867811,5.41547387933085,55,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,4,1,2,2,,X,X,X,X,,X,X,X,,,X,X,,X,,,,,,,X,,,,,X,X,,X,,,,,,,,10,10,0,0,0,2,,,True"
"7953587,""<!-- react-text: 193 -->chambre chez l&#x27,habitant au centre<!-- /react-text -->"",43.3052496603808,5.39761260861389,26,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,2,,X,X,X,X,,X,,X,,,X,X,X,,X,,,,X,,X,,,,,,X,,X,X,,,,,,,15,15,10,0,0,1,Cat(s),,True"
"7954093,<!-- react-text: 193 -->Chambre prive ds appartement 10eme<!-- /react-text -->,43.2812698052616,5.40445350418711,21,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Canape convertible,X,X,X,X,,X,,X,X,X,X,X,X,X,,,,,,,X,,,,,,,,,,X,,X,X,X,,0,0,0,0,0,1,Cat(s),,True"
"7966787,<!-- react-text: 236 -->Villa Provencale avec piscine<!-- /react-text -->,43.3139450694459,5.438054607029,50,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,2,Chambre privee,2,1,1,1,Vrai lit,X,,,X,,X,X,X,X,X,X,,X,,,,,,,X,,,X,,,,X,,X,,,,,,,,0,0,0,0,0,1,,,True"
"7970444,<!-- react-text: 193 -->T4 calme et lumineux Saint Victor<!-- /react-text -->,43.2884082679651,5.36694189248574,90,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,5,25,3,3,,X,X,X,X,,X,,X,,X,X,,,,X,,,,X,,X,,,,,X,X,X,X,,,X,X,X,,,13,13,0,30,2500,3,,,True"
"7980371,""<!-- react-text: 236 -->Panorama sur mer, vue d&#x27,exception<!-- /react-text -->"",43.2800722346034,5.30361579785499,65,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,,X,X,,X,,X,,,,,,,X,,,,,,,,,,,X,X,X,X,,X,,,,X,,0,0,0,25,300,7,,,True"
"7991767,<!-- react-text: 236 -->Petite maison de centre-ville<!-- /react-text -->,43.3013852877323,5.3917783003907,25,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison de ville,2,Chambre privee,2,1,1,1,Vrai lit,X,X,,X,,X,,X,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,14,14,5,0,0,3,,,True"
"8010705,<!-- react-text: 193 -->Appartement en rez de Jardin T4<!-- /react-text -->,43.256717840702,5.40411450132789,200,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,2,2,2,,X,X,X,X,,X,,X,,X,X,X,,,,,,,,,X,,,,X,,,,,,X,,,,,,20,20,0,40,800,4,,,True"
"8021256,<!-- react-text: 193 -->Bel appartement clair et ensoleille<!-- /react-text -->,43.3639999740816,5.4271324230087,50,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,2,,X,,,X,,X,X,X,,X,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,15,15,0,20,0,1,,,True"
"8063903,<!-- react-text: 236 -->T2 sympa  petit cocoon agreable.<!-- /react-text -->,43.2682081262398,5.4316904278316,55,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,2,,X,X,X,X,,X,,X,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,0,0,0,40,0,1,,,True"
"8063997,<!-- react-text: 236 -->Terrasse ensoleillee calme!2pieces<!-- /react-text -->,43.3030022019838,5.3987509665216,60,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,1,Vrai lit,X,,X,X,,X,X,X,,,X,,,,X,,,,,,,,,,,,X,X,X,,,X,,,,,5,5,10,20,300,2,Cat(s),,True"
"8064956,<!-- react-text: 193 -->Appartement avec terrasse centre proche de la mer<!-- /react-text -->,43.2945560963125,5.38129923304101,50,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,2,,X,X,,X,,X,X,X,X,,X,,X,,,,,,,,X,,,,,,X,X,X,X,,,,,X,,0,0,0,40,200,3,,,True"
"8067717,<!-- react-text: 193 -->JolieChambre Centre villeVieux Port<!-- /react-text -->,43.2987696688632,5.37531838699675,80,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,2,Chambre privee,2,1,1,1,Vrai lit,X,X,X,X,,X,,X,,,X,,,,,,,,X,,X,,,,,,,X,X,,X,,,,,,0,0,15,10,200,2,Cat(s),,True"
"8069767,<!-- react-text: 193 -->Beautiful Flat with scenic view<!-- /react-text -->,43.3068007216584,5.39367103827892,59,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,2,2,,X,X,,X,,,,X,,,X,,,,X,,,,X,,X,,,,,X,X,X,,,X,,,,,,21,21,0,20,400,2,,,True"
"8078911,<!-- react-text: 193 -->Marseille 1ier Canebiere Reformes<!-- /react-text -->,43.2980121510461,5.38495754534848,50,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,2,1,1,1,Vrai lit,X,X,X,X,,X,,X,,,X,X,,,,,,,,,X,,,,,,X,X,X,,X,,,X,,,14,14,20,25,0,2,,,True"
"8092442,<!-- react-text: 236 -->grand appart RdC avec patio<!-- /react-text -->,43.2937853137442,5.38585807140809,54,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,15,2,2,,X,X,X,X,,X,,X,,,X,X,,X,X,,,,,,X,,,,,,X,X,X,,X,,,X,,,0,0,0,5,0,2,,Flexibles,True"
"8100792,<!-- react-text: 193 -->T2 neuf au coeur du Vieux-Port<!-- /react-text -->,43.2922285615372,5.37132670186583,45,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,4,1,1,1,,X,,X,X,,X,X,X,,,,,,,,,,,,,,,,,,,X,X,X,,X,,,,,,10,10,10,20,0,1,,,True"
"8119960,<!-- react-text: 236 -->Appartement Haussmanien de 160 m² centre ville<!-- /react-text -->,43.2981955897538,5.37686338661899,96,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,6,1,3,3,Vrai lit,X,X,X,X,,X,,X,X,,X,,,,X,,,,,,X,,,,,X,,,,,X,,,,,,20,20,0,0,2200,2,,,True"
"8122426,<!-- react-text: 193 -->Appartement de 75m²<!-- /react-text -->,43.3119292054473,5.42144637146125,42,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Maison,3,Logement entier,4,1,2,3,,X,,X,X,,X,,X,,,X,,,,X,,,,,,,,,,,,,,,,X,,,,X,,0,0,10,25,294,7,,,True"
"8138908,<!-- react-text: 236 -->T3 saint victor 70m2 balcon<!-- /react-text -->,43.2912651440446,5.36657886398525,91,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,6,1,2,3,,X,X,,X,,X,,X,X,,X,,,X,X,,,,,,X,,,,,,X,X,X,X,X,,,,,,0,0,5,35,250,1,,,True"
"8146026,""<!-- react-text: 193 -->Appartement clair, calme et central<!-- /react-text -->"",43.3012915536208,5.39187944704561,68,""MARSEILLE, PROVENCE ALPES COTE DAZUR, FRANCE"",99,Appartement,3,Logement entier,5,1,3,3,,X,,,X,,X,,X,,,X,,,,X,,,,,,,,,,,,,X,X,,,,X,X,,,24,24,20,20,0,15,Cat(s),,True"
